Time,CG 1 Volt,CG 2 Volt,CG 3 Volt,CG 4 Volt,CG 5 Volt,CG 6 Volt,CG 7 Volt,CG 8 Volt,CG 9 Volt,CG 10 Volt,CG 11 Volt,CG 12 Volt,CG 13 Volt,CG 14 Volt,CG 15 Volt,CG 16 Volt
1435.6,3.4675,3.4712,3.475,3.47,3.475,3.4725,3.4763,3.4725,3.4838,3.48,3.4838,3.485,3.4775,3.4763,3.4763,3.4813
1435.8,3.465,3.4712,3.475,3.47,3.4763,3.4725,3.4763,3.4737,3.485,3.4825,3.4825,3.4825,3.4788,3.4788,3.4763,3.48
1436,3.4663,3.47,3.4763,3.4712,3.4763,3.4725,3.4763,3.4725,3.4863,3.4813,3.4838,3.4838,3.4775,3.48,3.4775,3.4788
1436.2,3.465,3.4712,3.475,3.4712,3.4763,3.4712,3.475,3.475,3.4825,3.4825,3.4838,3.4825,3.48,3.4788,3.4788,3.48
1436.4,3.4663,3.4712,3.4737,3.4712,3.4775,3.4712,3.4775,3.4737,3.485,3.4813,3.4838,3.485,3.4788,3.4775,3.4775,3.48
1436.6,3.465,3.4712,3.475,3.47,3.4763,3.4725,3.4763,3.475,3.485,3.48,3.485,3.4838,3.4788,3.4788,3.4763,3.4788
1436.8,3.4663,3.4712,3.475,3.47,3.475,3.4712,3.4775,3.4737,3.4825,3.4813,3.4838,3.4813,3.4775,3.4775,3.4775,3.48
1437,3.4663,3.4712,3.475,3.47,3.4763,3.4712,3.4763,3.475,3.4825,3.48,3.4838,3.4825,3.4775,3.4788,3.4775,3.4813
1437.2,3.465,3.4712,3.4737,3.4712,3.4763,3.4712,3.4763,3.4725,3.4838,3.4825,3.4838,3.4838,3.4775,3.4788,3.4788,3.4788
1437.4,3.465,3.4712,3.475,3.47,3.4763,3.4712,3.4763,3.4737,3.4838,3.4825,3.4825,3.4825,3.48,3.4788,3.4763,3.48
1437.6,3.465,3.4712,3.475,3.47,3.4775,3.4712,3.4763,3.4737,3.4863,3.4813,3.4838,3.4838,3.4775,3.4775,3.4775,3.48
1437.8,3.4638,3.4712,3.475,3.47,3.4763,3.4712,3.4763,3.4737,3.4863,3.4813,3.4863,3.485,3.4788,3.4788,3.4788,3.48
1438,3.465,3.4712,3.475,3.47,3.4763,3.4712,3.4763,3.4737,3.4838,3.48,3.4838,3.4813,3.4775,3.4775,3.4775,3.4813
1438.2,3.465,3.4712,3.475,3.47,3.475,3.4712,3.4775,3.4737,3.485,3.48,3.485,3.4825,3.4763,3.4788,3.4763,3.4788
1438.4,3.4663,3.4712,3.475,3.47,3.4763,3.4725,3.4763,3.4737,3.485,3.48,3.485,3.4825,3.4788,3.4788,3.4763,3.48
1438.6,3.465,3.4712,3.475,3.47,3.475,3.4712,3.475,3.475,3.4863,3.4813,3.4838,3.4825,3.4775,3.4788,3.4763,3.4788
1438.8,3.465,3.47,3.475,3.47,3.475,3.4725,3.475,3.4737,3.4838,3.4813,3.485,3.4825,3.4775,3.4788,3.4788,3.48
1439,3.465,3.47,3.4737,3.47,3.475,3.4725,3.4763,3.4737,3.4838,3.4813,3.4838,3.4825,3.4775,3.4775,3.4775,3.48
1439.2,3.465,3.47,3.4763,3.47,3.4763,3.4725,3.475,3.4725,3.485,3.4813,3.4838,3.4813,3.4775,3.4788,3.4775,3.4775
1439.4,3.465,3.4712,3.475,3.47,3.475,3.4725,3.475,3.4737,3.4838,3.4813,3.485,3.4838,3.4788,3.4775,3.4775,3.4813
1439.6,3.465,3.47,3.4737,3.47,3.475,3.4725,3.475,3.4737,3.4838,3.4788,3.4838,3.4813,3.4775,3.48,3.4775,3.48
1439.8,3.465,3.47,3.475,3.47,3.475,3.4725,3.4763,3.4737,3.4838,3.4825,3.4838,3.4825,3.4788,3.4788,3.4775,3.4788
1440,3.465,3.4712,3.475,3.4725,3.4763,3.4712,3.4763,3.4725,3.485,3.4813,3.4838,3.4838,3.4788,3.4788,3.4775,3.4788
1440.2,3.4663,3.4712,3.4737,3.4712,3.4763,3.4712,3.4763,3.4725,3.4825,3.4825,3.4838,3.4825,3.4775,3.4775,3.4775,3.48
1440.4,3.465,3.47,3.4737,3.47,3.4763,3.4725,3.475,3.4725,3.4838,3.4825,3.4825,3.4825,3.4775,3.4775,3.4775,3.4788
1440.6,3.4663,3.4712,3.475,3.47,3.4763,3.4712,3.4763,3.4737,3.4863,3.4813,3.4838,3.485,3.4788,3.4788,3.4775,3.4788
1440.8,3.465,3.4712,3.4737,3.47,3.475,3.4712,3.4763,3.4725,3.4838,3.4825,3.4813,3.4825,3.4775,3.4775,3.4775,3.48
1441,3.465,3.4712,3.4737,3.47,3.4737,3.4725,3.4763,3.4737,3.4825,3.4813,3.4838,3.4838,3.4775,3.4775,3.4775,3.48
1441.2,3.4638,3.4712,3.4763,3.47,3.475,3.4712,3.475,3.4725,3.4825,3.48,3.4838,3.4813,3.4775,3.4775,3.475,3.48
1441.4,3.4638,3.47,3.475,3.47,3.4763,3.4725,3.4763,3.4725,3.485,3.48,3.4838,3.4825,3.4763,3.4788,3.4763,3.4788
1441.6,3.4638,3.4712,3.475,3.47,3.475,3.4712,3.4775,3.4737,3.485,3.4813,3.4825,3.4825,3.4775,3.4788,3.4775,3.4788
1441.8,3.465,3.4712,3.475,3.4688,3.475,3.4712,3.4763,3.4737,3.485,3.4813,3.4838,3.4825,3.4788,3.4788,3.4763,3.4788
1442,3.465,3.47,3.475,3.47,3.475,3.4712,3.475,3.4725,3.4825,3.4825,3.4825,3.4825,3.4788,3.4788,3.4788,3.48
1442.2,3.465,3.47,3.475,3.47,3.475,3.4712,3.4763,3.4725,3.4838,3.4813,3.4825,3.4825,3.4788,3.4775,3.475,3.4788
1442.4,3.4638,3.47,3.475,3.47,3.475,3.4712,3.475,3.4737,3.4838,3.4825,3.4825,3.4825,3.4775,3.4775,3.4775,3.48
1442.6,3.4638,3.47,3.475,3.47,3.4763,3.4712,3.475,3.4737,3.4825,3.4788,3.4838,3.4825,3.4788,3.4788,3.4763,3.4813
1442.8,3.465,3.47,3.475,3.47,3.4763,3.4725,3.475,3.4725,3.4838,3.4813,3.4825,3.4838,3.4775,3.4775,3.4763,3.4788
1443,3.465,3.47,3.4737,3.47,3.475,3.4712,3.4775,3.4737,3.485,3.48,3.4838,3.4825,3.4775,3.4788,3.4775,3.4788
1443.2,3.4638,3.4712,3.4763,3.4688,3.475,3.47,3.4763,3.475,3.4838,3.4788,3.485,3.4825,3.4775,3.4788,3.4763,3.4788
1443.4,3.465,3.47,3.475,3.4688,3.4737,3.4712,3.4763,3.4737,3.4838,3.4788,3.4825,3.4813,3.4775,3.4788,3.4763,3.4788
1443.6,3.4638,3.4712,3.475,3.47,3.4763,3.4712,3.475,3.4737,3.4825,3.4825,3.4825,3.4825,3.4788,3.4775,3.4788,3.4788
1443.8,3.4638,3.47,3.475,3.4688,3.4763,3.4712,3.475,3.4725,3.4838,3.4813,3.4825,3.4838,3.4775,3.4775,3.4763,3.4788
1444,3.4638,3.4712,3.475,3.47,3.475,3.47,3.475,3.4725,3.4838,3.4825,3.4813,3.4813,3.4788,3.4775,3.4763,3.4788
1444.2,3.4638,3.4712,3.475,3.47,3.475,3.47,3.4763,3.4737,3.4825,3.48,3.4825,3.4813,3.4788,3.4775,3.4763,3.48
1444.4,3.4638,3.47,3.4737,3.4712,3.475,3.4712,3.4763,3.4725,3.485,3.4813,3.4838,3.4813,3.4775,3.48,3.4763,3.4775
1444.6,3.4663,3.47,3.475,3.47,3.475,3.47,3.475,3.4725,3.485,3.4813,3.4825,3.4825,3.4775,3.4788,3.4763,3.4775
1444.8,3.4638,3.47,3.475,3.47,3.4763,3.47,3.4763,3.4737,3.485,3.48,3.4825,3.4825,3.4775,3.4775,3.4763,3.4775
1445,3.4638,3.47,3.4737,3.47,3.475,3.4712,3.4763,3.4737,3.4838,3.4813,3.4825,3.4838,3.4775,3.4775,3.4763,3.4788
1445.2,3.4638,3.4712,3.4737,3.47,3.4763,3.4712,3.475,3.4725,3.485,3.4813,3.4825,3.4825,3.4775,3.4775,3.4763,3.4788
1445.4,3.465,3.47,3.4737,3.47,3.475,3.4712,3.475,3.4725,3.485,3.4813,3.4813,3.4825,3.4763,3.4788,3.4775,3.4788
1445.6,3.465,3.47,3.4737,3.47,3.475,3.4725,3.475,3.4725,3.4825,3.4825,3.4825,3.4825,3.48,3.4788,3.4775,3.48
1445.8,3.4638,3.47,3.4737,3.47,3.475,3.4712,3.475,3.4737,3.4813,3.4813,3.4838,3.4838,3.4775,3.4775,3.4788,3.48
1446,3.4638,3.47,3.4737,3.47,3.475,3.4712,3.475,3.4725,3.4838,3.48,3.4838,3.4825,3.4763,3.4775,3.475,3.4788
1446.2,3.4638,3.47,3.475,3.47,3.475,3.4712,3.475,3.4737,3.4838,3.48,3.4825,3.4813,3.4775,3.4775,3.475,3.4775
1446.4,3.465,3.47,3.4737,3.47,3.475,3.4725,3.475,3.4712,3.4838,3.48,3.485,3.4825,3.4763,3.4775,3.4763,3.4788
1446.6,3.4638,3.4712,3.475,3.47,3.475,3.47,3.475,3.4725,3.485,3.4813,3.4838,3.4825,3.4775,3.4788,3.475,3.4763
1446.8,3.465,3.4712,3.4737,3.47,3.4737,3.4712,3.4763,3.4725,3.4838,3.48,3.4825,3.4838,3.4775,3.4763,3.475,3.48
1447,3.4638,3.47,3.4737,3.47,3.475,3.47,3.4763,3.4737,3.4838,3.4813,3.4825,3.4838,3.4775,3.4763,3.4763,3.4788
1447.2,3.465,3.47,3.4737,3.4688,3.475,3.4712,3.4737,3.4725,3.4838,3.48,3.4838,3.4825,3.4763,3.4775,3.4775,3.4788
1447.4,3.4638,3.47,3.4763,3.47,3.475,3.4712,3.475,3.475,3.4838,3.48,3.4838,3.4813,3.4763,3.4775,3.475,3.4788
1447.6,3.465,3.4688,3.4737,3.4712,3.4763,3.4712,3.475,3.4725,3.4838,3.48,3.4838,3.4825,3.4763,3.4775,3.4763,3.4788
1447.8,3.465,3.47,3.4737,3.47,3.475,3.47,3.475,3.4725,3.4825,3.4813,3.4813,3.4813,3.4775,3.4763,3.4775,3.4788
1448,3.465,3.47,3.4737,3.47,3.475,3.4712,3.475,3.4725,3.4825,3.48,3.4825,3.4813,3.4775,3.4775,3.4763,3.4788
1448.2,3.4663,3.47,3.4737,3.47,3.475,3.4712,3.475,3.4725,3.4838,3.48,3.485,3.4825,3.4775,3.4775,3.4763,3.4775
1448.4,3.465,3.4712,3.475,3.4688,3.475,3.47,3.4763,3.4725,3.4825,3.4813,3.4838,3.48,3.4763,3.4763,3.4763,3.48
1448.6,3.465,3.47,3.4737,3.4688,3.4737,3.4712,3.4737,3.4725,3.4838,3.4788,3.4825,3.4825,3.4788,3.4775,3.475,3.4788
1448.8,3.4638,3.47,3.475,3.47,3.475,3.4712,3.475,3.4725,3.4838,3.4813,3.4838,3.4825,3.4763,3.4775,3.4763,3.4775
1449,3.4638,3.4688,3.4737,3.4688,3.475,3.4712,3.4737,3.475,3.485,3.48,3.4838,3.4813,3.4763,3.4775,3.475,3.4775
1449.2,3.465,3.47,3.4737,3.47,3.475,3.4712,3.475,3.4725,3.4838,3.48,3.4825,3.4825,3.4763,3.4788,3.475,3.4775
1449.4,3.4638,3.47,3.475,3.4688,3.475,3.47,3.475,3.4725,3.4838,3.48,3.4838,3.4813,3.4775,3.4763,3.475,3.4788
1449.6,3.465,3.47,3.4737,3.4688,3.475,3.4712,3.4763,3.4725,3.4825,3.4825,3.4825,3.4813,3.4788,3.4775,3.4763,3.4788
1449.8,3.4638,3.47,3.4725,3.4688,3.475,3.4712,3.4763,3.4737,3.4825,3.48,3.4825,3.4813,3.4763,3.4763,3.475,3.48
1450,3.4638,3.47,3.4737,3.4688,3.475,3.47,3.475,3.4725,3.4825,3.48,3.4838,3.4825,3.4763,3.4775,3.4763,3.4788
1450.2,3.4638,3.4688,3.4737,3.47,3.475,3.4712,3.475,3.4725,3.4825,3.4813,3.4813,3.4813,3.4763,3.4775,3.4763,3.4775
1450.4,3.4638,3.47,3.4737,3.47,3.4763,3.47,3.475,3.4725,3.4825,3.4788,3.4825,3.4813,3.4788,3.4775,3.475,3.4788
1450.6,3.465,3.4688,3.4725,3.47,3.475,3.47,3.475,3.4725,3.4813,3.48,3.4825,3.4813,3.4763,3.4763,3.4788,3.4788
1450.8,3.4638,3.4688,3.475,3.47,3.475,3.4712,3.475,3.4725,3.4825,3.48,3.4825,3.4813,3.4763,3.4763,3.4763,3.48
1451,3.4625,3.4712,3.475,3.4688,3.475,3.47,3.4737,3.4725,3.4813,3.4788,3.4825,3.48,3.4775,3.4775,3.4763,3.48
1451.2,3.465,3.47,3.4737,3.4688,3.4737,3.47,3.475,3.4712,3.4825,3.4788,3.4825,3.48,3.4763,3.4763,3.475,3.48
1451.4,3.4638,3.47,3.475,3.4688,3.475,3.47,3.475,3.4737,3.4825,3.4788,3.4825,3.4813,3.4763,3.4775,3.4763,3.48
1451.6,3.4638,3.47,3.4737,3.47,3.475,3.47,3.475,3.4725,3.4825,3.4788,3.485,3.4813,3.4763,3.4775,3.4763,3.4788
1451.8,3.4625,3.47,3.4737,3.4688,3.475,3.47,3.475,3.4725,3.4813,3.48,3.4825,3.4813,3.4775,3.4763,3.475,3.4788
1452,3.465,3.47,3.4737,3.4675,3.475,3.47,3.475,3.4737,3.485,3.48,3.4825,3.4813,3.4763,3.4775,3.4763,3.4775
1452.2,3.4638,3.4688,3.4725,3.47,3.4763,3.4712,3.475,3.4725,3.4838,3.48,3.4813,3.4813,3.4763,3.4788,3.4763,3.4775
1452.4,3.4638,3.47,3.4737,3.4712,3.475,3.47,3.475,3.4725,3.485,3.48,3.4825,3.4813,3.4763,3.4775,3.4763,3.4775
1452.6,3.4625,3.47,3.4737,3.4688,3.4737,3.4712,3.475,3.4725,3.485,3.48,3.4825,3.4813,3.4763,3.4763,3.475,3.4763
1452.8,3.4638,3.4688,3.4737,3.4688,3.4763,3.4712,3.4763,3.4725,3.4825,3.48,3.4825,3.48,3.4775,3.4763,3.4763,3.4788
1453,3.4638,3.4688,3.4737,3.47,3.475,3.47,3.475,3.4725,3.4838,3.48,3.4825,3.4813,3.4763,3.4775,3.475,3.4763
1453.2,3.4638,3.4688,3.4737,3.4688,3.4737,3.4712,3.475,3.4712,3.4825,3.48,3.4838,3.4813,3.475,3.4775,3.475,3.4775
1453.4,3.4625,3.4688,3.475,3.4688,3.475,3.47,3.475,3.4725,3.4813,3.4788,3.4825,3.4813,3.4775,3.4763,3.475,3.4788
1453.6,3.4638,3.47,3.4737,3.4688,3.475,3.4688,3.4763,3.4712,3.4838,3.4788,3.4838,3.4813,3.475,3.4775,3.475,3.4788
1453.8,3.4638,3.47,3.4737,3.47,3.475,3.4712,3.475,3.4712,3.4825,3.4788,3.4825,3.48,3.475,3.4763,3.475,3.4788
1454,3.4638,3.4688,3.4737,3.47,3.4737,3.4712,3.475,3.4712,3.4838,3.4788,3.4825,3.4813,3.4763,3.4763,3.475,3.4775
1454.2,3.4625,3.4712,3.4737,3.4688,3.4737,3.47,3.4763,3.4737,3.4825,3.4788,3.4838,3.4813,3.4763,3.4775,3.475,3.4775
1454.4,3.4625,3.47,3.4737,3.47,3.475,3.47,3.4737,3.4725,3.4838,3.48,3.4825,3.4813,3.4763,3.4763,3.475,3.4775
1454.6,3.465,3.47,3.475,3.47,3.475,3.47,3.475,3.4725,3.4838,3.4788,3.4838,3.4813,3.4775,3.4775,3.475,3.4788
1454.8,3.4638,3.4688,3.4737,3.4688,3.4737,3.4712,3.475,3.4725,3.4825,3.48,3.4825,3.4813,3.4775,3.4763,3.4763,3.4775
1455,3.465,3.4688,3.4737,3.47,3.475,3.4712,3.475,3.4712,3.4825,3.4788,3.4813,3.4825,3.4763,3.475,3.475,3.4775
1455.2,3.4638,3.47,3.4725,3.4688,3.4737,3.47,3.4763,3.4725,3.4813,3.4788,3.4825,3.48,3.4763,3.4763,3.475,3.4788
1455.4,3.4638,3.4688,3.4737,3.47,3.475,3.47,3.475,3.4712,3.4825,3.4788,3.4825,3.4813,3.4775,3.4763,3.475,3.4788
1455.6,3.4638,3.47,3.4725,3.47,3.4737,3.47,3.4737,3.4712,3.485,3.48,3.4813,3.4813,3.475,3.4763,3.475,3.4775
1455.8,3.4625,3.4688,3.4737,3.47,3.4737,3.47,3.4737,3.4725,3.4813,3.48,3.4825,3.4813,3.4763,3.4763,3.4775,3.4788
1456,3.4625,3.47,3.4737,3.4688,3.475,3.47,3.475,3.4725,3.4838,3.48,3.4825,3.4825,3.4763,3.4775,3.475,3.4763
1456.2,3.4625,3.47,3.4737,3.4675,3.4725,3.47,3.4737,3.4725,3.4838,3.4788,3.4825,3.4813,3.4763,3.4775,3.475,3.4763
1456.4,3.4625,3.4688,3.4725,3.4688,3.475,3.47,3.4737,3.4725,3.4813,3.48,3.4825,3.4813,3.4763,3.4763,3.475,3.4788
1456.6,3.4638,3.47,3.4725,3.4688,3.4737,3.4688,3.4737,3.4725,3.4813,3.4813,3.4813,3.4813,3.4763,3.4763,3.4763,3.4788
1456.8,3.4638,3.47,3.4725,3.4688,3.4737,3.47,3.475,3.4712,3.4813,3.4813,3.4825,3.48,3.4763,3.4763,3.475,3.4788
1457,3.4638,3.4688,3.4737,3.4688,3.475,3.47,3.4737,3.4712,3.4825,3.4813,3.4813,3.4813,3.4775,3.4775,3.475,3.4775
1457.2,3.4638,3.47,3.4737,3.4688,3.4737,3.47,3.4737,3.4712,3.4825,3.4775,3.4838,3.4813,3.4763,3.4775,3.475,3.4775
1457.4,3.4638,3.4688,3.4725,3.4688,3.4737,3.4688,3.4737,3.4725,3.4825,3.4788,3.4825,3.4813,3.4763,3.4763,3.4763,3.4775
1457.6,3.465,3.47,3.4725,3.4675,3.4737,3.47,3.4763,3.4725,3.4813,3.4813,3.4813,3.4813,3.4763,3.4763,3.4775,3.4775
1457.8,3.4625,3.4688,3.4737,3.4675,3.475,3.47,3.4763,3.4737,3.4825,3.48,3.4813,3.4825,3.4763,3.4763,3.475,3.4775
1458,3.4625,3.4688,3.4725,3.4688,3.4737,3.47,3.475,3.4712,3.4825,3.4788,3.4838,3.4813,3.4763,3.4763,3.475,3.4775
1458.2,3.4625,3.4688,3.4737,3.4688,3.4737,3.4688,3.4737,3.4725,3.4813,3.48,3.4813,3.4813,3.475,3.475,3.4763,3.4788
1458.4,3.4625,3.4688,3.4737,3.4675,3.4737,3.47,3.475,3.4725,3.4838,3.4788,3.4825,3.4825,3.475,3.475,3.475,3.4763
1458.6,3.4625,3.4688,3.4725,3.4688,3.4737,3.47,3.4737,3.4737,3.4838,3.4788,3.4838,3.4813,3.4763,3.4763,3.4737,3.4763
1458.8,3.4625,3.4688,3.475,3.4688,3.4737,3.47,3.4737,3.4712,3.4825,3.48,3.4825,3.4825,3.475,3.475,3.4737,3.4788
1459,3.4625,3.4688,3.4737,3.4688,3.475,3.47,3.4737,3.4712,3.4825,3.4813,3.48,3.4813,3.4763,3.4763,3.475,3.4775
1459.2,3.4638,3.4675,3.4737,3.4688,3.4737,3.47,3.4737,3.47,3.4825,3.4788,3.4825,3.48,3.4763,3.4763,3.4737,3.4775
1459.4,3.4638,3.4688,3.4725,3.4688,3.4737,3.4688,3.4737,3.4712,3.4838,3.4788,3.4813,3.4813,3.4763,3.4763,3.4763,3.4775
1459.6,3.4638,3.47,3.4737,3.4675,3.4737,3.4688,3.4737,3.4725,3.4825,3.4788,3.4825,3.48,3.475,3.4763,3.475,3.4775
1459.8,3.4638,3.47,3.4725,3.4688,3.4737,3.4688,3.475,3.4712,3.4838,3.4788,3.4813,3.4825,3.475,3.4763,3.475,3.4763
1460,3.4625,3.4688,3.4725,3.4688,3.475,3.4688,3.475,3.4712,3.4825,3.4813,3.4813,3.4813,3.475,3.4763,3.4763,3.4775
1460.2,3.4625,3.4675,3.4725,3.4688,3.4725,3.4712,3.4737,3.4712,3.4838,3.4788,3.4813,3.4813,3.4763,3.4763,3.475,3.4763
1460.4,3.4638,3.4688,3.4725,3.4675,3.4737,3.47,3.475,3.4712,3.4813,3.4813,3.4813,3.48,3.4763,3.4763,3.4763,3.4775
1460.6,3.4638,3.4688,3.4725,3.4688,3.4737,3.4688,3.475,3.4712,3.4825,3.4788,3.4825,3.48,3.4737,3.4763,3.4737,3.4775
1460.8,3.4625,3.4688,3.4737,3.4688,3.4725,3.47,3.475,3.4712,3.4825,3.48,3.48,3.4825,3.4763,3.4763,3.475,3.4775
1461,3.4625,3.4688,3.4725,3.4688,3.4737,3.47,3.4737,3.4712,3.485,3.48,3.4825,3.4825,3.475,3.475,3.475,3.4763
1461.2,3.4625,3.4688,3.4725,3.4675,3.475,3.4688,3.475,3.4725,3.4838,3.48,3.4813,3.4825,3.4763,3.475,3.475,3.4775
1461.4,3.4638,3.4675,3.4725,3.4675,3.4737,3.47,3.4737,3.4712,3.4825,3.4788,3.4813,3.4788,3.475,3.4763,3.475,3.48
1461.6,3.4638,3.4675,3.4725,3.4675,3.4737,3.47,3.475,3.4712,3.4838,3.48,3.4813,3.4825,3.4763,3.475,3.475,3.4763
1461.8,3.4625,3.4688,3.4725,3.4675,3.4737,3.47,3.4737,3.4725,3.4838,3.48,3.4825,3.4825,3.4763,3.4763,3.475,3.4763
1462,3.4625,3.4688,3.4725,3.4675,3.475,3.47,3.4737,3.4725,3.4838,3.4788,3.4813,3.48,3.475,3.4763,3.475,3.4775
1462.2,3.4625,3.47,3.4737,3.4675,3.4737,3.47,3.4737,3.4725,3.4825,3.4788,3.4813,3.4813,3.475,3.475,3.475,3.4763
1462.4,3.4638,3.4688,3.4737,3.4688,3.475,3.47,3.475,3.4712,3.4825,3.4775,3.4825,3.4813,3.475,3.4763,3.4737,3.4775
1462.6,3.4625,3.4675,3.4725,3.4688,3.4737,3.4688,3.4737,3.4712,3.4825,3.48,3.48,3.4813,3.4763,3.4763,3.4763,3.4763
1462.8,3.4625,3.4688,3.4725,3.4675,3.4737,3.4688,3.475,3.4725,3.4825,3.4788,3.4813,3.4825,3.4763,3.475,3.475,3.4763
1463,3.4638,3.4688,3.4737,3.4675,3.4737,3.4688,3.475,3.4712,3.4813,3.48,3.48,3.4825,3.4775,3.4763,3.475,3.4775
1463.2,3.4638,3.4675,3.4725,3.4675,3.4737,3.47,3.4737,3.4712,3.4813,3.48,3.48,3.4813,3.4763,3.4763,3.475,3.4763
1463.4,3.4625,3.4688,3.4725,3.4675,3.475,3.4688,3.4737,3.4712,3.4825,3.4788,3.4813,3.4813,3.475,3.475,3.475,3.4775
1463.6,3.4625,3.4688,3.4737,3.4675,3.4725,3.47,3.4737,3.4712,3.4825,3.4788,3.4838,3.4813,3.475,3.4763,3.475,3.4775
1463.8,3.4638,3.4688,3.4712,3.4688,3.4737,3.4688,3.4737,3.4712,3.4813,3.4788,3.48,3.4825,3.475,3.475,3.475,3.4788
1464,3.4625,3.4688,3.4725,3.4675,3.4737,3.4688,3.4737,3.4725,3.4825,3.4775,3.4825,3.48,3.475,3.4763,3.4737,3.4775
1464.2,3.4638,3.4688,3.4725,3.4675,3.4725,3.4688,3.475,3.4712,3.4838,3.4788,3.4825,3.4813,3.475,3.4763,3.475,3.4763
1464.4,3.4625,3.4675,3.4737,3.4688,3.4737,3.4688,3.4725,3.4712,3.4825,3.4788,3.48,3.4825,3.4763,3.475,3.475,3.4775
1464.6,3.4625,3.4688,3.4725,3.4675,3.4737,3.4688,3.4737,3.4725,3.4825,3.4813,3.4813,3.4825,3.4763,3.4763,3.4737,3.475
1464.8,3.4625,3.4688,3.4725,3.4675,3.475,3.4688,3.4737,3.4712,3.48,3.4788,3.4813,3.4788,3.475,3.4763,3.4737,3.4775
1465,3.4625,3.4688,3.4725,3.4675,3.4737,3.4688,3.4737,3.47,3.4825,3.4788,3.4825,3.48,3.4737,3.4775,3.475,3.4763
1465.2,3.4625,3.4688,3.4712,3.4675,3.4725,3.4688,3.4737,3.4712,3.4813,3.4775,3.4825,3.4813,3.475,3.475,3.475,3.4763
1465.4,3.4625,3.4675,3.4725,3.4688,3.4737,3.47,3.4737,3.4712,3.4813,3.4763,3.4813,3.48,3.475,3.4763,3.4737,3.4763
1465.6,3.4625,3.4688,3.4725,3.4675,3.4737,3.4688,3.4737,3.4712,3.4813,3.4775,3.4813,3.48,3.475,3.4763,3.4737,3.4788
1465.8,3.4625,3.4675,3.4737,3.4675,3.4737,3.4688,3.4725,3.4712,3.4813,3.4788,3.4813,3.4788,3.475,3.4763,3.4737,3.4788
1466,3.4625,3.4688,3.4725,3.4675,3.4725,3.47,3.4737,3.4712,3.4838,3.4788,3.4813,3.4825,3.475,3.4763,3.475,3.4763
1466.2,3.4638,3.4688,3.4725,3.4675,3.4737,3.4688,3.4725,3.4712,3.4838,3.4788,3.48,3.4813,3.475,3.475,3.4737,3.475
1466.4,3.4625,3.47,3.4712,3.4675,3.475,3.4688,3.4737,3.4712,3.4838,3.48,3.48,3.4813,3.475,3.475,3.4737,3.4763
1466.6,3.4625,3.4688,3.4725,3.4675,3.4737,3.4688,3.475,3.4725,3.4825,3.4775,3.4825,3.48,3.4737,3.4763,3.4737,3.4763
1466.8,3.4613,3.4688,3.4725,3.4675,3.4737,3.4688,3.475,3.4712,3.4813,3.4788,3.4813,3.48,3.4763,3.4763,3.4737,3.4763
1467,3.4625,3.4688,3.4725,3.4675,3.475,3.4688,3.4725,3.4712,3.4838,3.4788,3.4813,3.4813,3.4737,3.475,3.475,3.4763
1467.2,3.4625,3.4675,3.4725,3.4688,3.4725,3.4688,3.4737,3.4712,3.4813,3.4775,3.4813,3.4788,3.4763,3.4775,3.475,3.4763
1467.4,3.4625,3.4688,3.4725,3.4675,3.4737,3.4688,3.475,3.4712,3.4813,3.48,3.48,3.4813,3.4763,3.4763,3.475,3.4763
1467.6,3.4638,3.4688,3.4712,3.4675,3.4725,3.47,3.475,3.4712,3.48,3.48,3.48,3.48,3.4763,3.475,3.475,3.4763
1467.8,3.4625,3.4675,3.4737,3.4688,3.4725,3.47,3.4725,3.47,3.48,3.4775,3.4825,3.48,3.4737,3.4763,3.4737,3.4763
1468,3.4625,3.4675,3.4725,3.4688,3.4737,3.4688,3.4725,3.4712,3.48,3.4788,3.48,3.4788,3.4775,3.4763,3.4737,3.4763
1468.2,3.4625,3.4675,3.4712,3.4675,3.4737,3.47,3.4737,3.47,3.4813,3.4775,3.4813,3.48,3.475,3.4763,3.4737,3.4788
1468.4,3.4625,3.4675,3.4712,3.4675,3.4737,3.47,3.4725,3.4712,3.4813,3.4763,3.48,3.4788,3.475,3.4763,3.475,3.4775
1468.6,3.4625,3.4675,3.4725,3.4675,3.4737,3.4688,3.4725,3.4712,3.4825,3.4775,3.4813,3.48,3.475,3.4763,3.4737,3.475
1468.8,3.4613,3.4675,3.4725,3.4688,3.475,3.4688,3.4737,3.4712,3.4813,3.4775,3.48,3.48,3.475,3.475,3.4725,3.4788
1469,3.4625,3.4675,3.4725,3.4675,3.4737,3.4688,3.4725,3.47,3.4813,3.4775,3.4825,3.48,3.475,3.475,3.4737,3.4763
1469.2,3.4625,3.4688,3.4712,3.4663,3.4737,3.4675,3.4737,3.47,3.4813,3.4775,3.4813,3.48,3.475,3.475,3.4737,3.4788
1469.4,3.4625,3.4675,3.4712,3.4675,3.4737,3.4688,3.4725,3.4712,3.48,3.4788,3.4788,3.48,3.475,3.475,3.4737,3.4763
1469.6,3.4613,3.4675,3.4725,3.4675,3.4737,3.4688,3.4725,3.4712,3.4813,3.48,3.48,3.48,3.4737,3.475,3.4737,3.4763
1469.8,3.4625,3.4675,3.4712,3.4663,3.4737,3.47,3.4737,3.47,3.4813,3.4788,3.4813,3.4775,3.475,3.475,3.4737,3.4775
